customer_no,customer_name,part_no,part_desc,implied_units,unit_selling_price,actual_completion_date,tbl_dt
19829,Fis Connext Global Services Ltd-Ugep,1283280,"TOZED,ROUMOD4390,ROUMOD4390,4G CPE WITH UPS,MODEM,ROUMOD4390,ROUTER TRADE",10,18604.65116,2026-03-22T10:53:10.000+00:00,20260322
19829,Fis Connext Global Services Ltd-Ugep,1283280,"TOZED,ROUMOD4390,ROUMOD4390,4G CPE WITH UPS,MODEM,ROUMOD4390,ROUTER TRADE",10,18604.65116,2026-03-22T10:53:10.000+00:00,20260322
19675,Laben Habec Nigeria Ltd-Port Harcourt,1283280,"TOZED,ROUMOD4390,ROUMOD4390,4G CPE WITH UPS,MODEM,ROUMOD4390,ROUTER TRADE",10,18604.65116,2026-03-22T10:53:10.000+00:00,20260322
19675,Laben Habec Nigeria Ltd-Port Harcourt,1283280,"TOZED,ROUMOD4390,ROUMOD4390,4G CPE WITH UPS,MODEM,ROUMOD4390,ROUTER TRADE",10,18604.65116,2026-03-22T10:53:10.000+00:00,20260322
19675,Laben Habec Nigeria Ltd-Port Harcourt,1283280,"TOZED,ROUMOD4390,ROUMOD4390,4G CPE WITH UPS,MODEM,ROUMOD4390,ROUTER TRADE",10,18604.65116,2026-03-22T10:53:10.000+00:00,20260322
19675,Laben Habec Nigeria Ltd-Port Harcourt,1283280,"TOZED,ROUMOD4390,ROUMOD4390,4G CPE WITH UPS,MODEM,ROUMOD4390,ROUTER TRADE",10,18604.65116,2026-03-22T10:53:10.000+00:00,20260322
19675,Laben Habec Nigeria Ltd-Port Harcourt,1283280,"TOZED,ROUMOD4390,ROUMOD4390,4G CPE WITH UPS,MODEM,ROUMOD4390,ROUTER TRADE",10,18604.65116,2026-03-22T10:53:10.000+00:00,20260322
19675,Laben Habec Nigeria Ltd-Port Harcourt,1283280,"TOZED,ROUMOD4390,ROUMOD4390,4G CPE WITH UPS,MODEM,ROUMOD4390,ROUTER TRADE",10,18604.65116,2026-03-22T10:53:10.000+00:00,20260322
19675,Laben Habec Nigeria Ltd-Port Harcourt,1283280,"TOZED,ROUMOD4390,ROUMOD4390,4G CPE WITH UPS,MODEM,ROUMOD4390,ROUTER TRADE",10,18604.65116,2026-03-22T10:53:10.000+00:00,20260322
19675,Laben Habec Nigeria Ltd-Port Harcourt,1283280,"TOZED,ROUMOD4390,ROUMOD4390,4G CPE WITH UPS,MODEM,ROUMOD4390,ROUTER TRADE",10,18604.65116,2026-03-22T10:53:10.000+00:00,20260322
19675,Laben Habec Nigeria Ltd-Port Harcourt,1283280,"TOZED,ROUMOD4390,ROUMOD4390,4G CPE WITH UPS,MODEM,ROUMOD4390,ROUTER TRADE",10,18604.65116,2026-03-22T10:53:10.000+00:00,20260322
19675,Laben Habec Nigeria Ltd-Port Harcourt,1283280,"TOZED,ROUMOD4390,ROUMOD4390,4G CPE WITH UPS,MODEM,ROUMOD4390,ROUTER TRADE",10,18604.65116,2026-03-22T10:53:10.000+00:00,20260322
19913,Golad Telecoms Ltd-Ilorin,1002552,"VOUCHER ETOPUP, VIRTUAL AIRTIME, NGN15000, ELECTRONIC, VOUCHER ETOPUP",6000,13465.11785,2026-03-22T16:23:23.000+00:00,20260322
110035,Corporate Extension Services Ltd-Port Harcourt,1283282,"TOZED,ROUMOD4393,ROUMOD4393,5G CPE WITH UPS,MODEM,ROUMOD4393,ROUTER TRADE",18,74418.60465,2026-03-22T10:53:09.000+00:00,20260322
110035,Corporate Extension Services Ltd-Port Harcourt,1283282,"TOZED,ROUMOD4393,ROUMOD4393,5G CPE WITH UPS,MODEM,ROUMOD4393,ROUTER TRADE",18,74418.60465,2026-03-22T10:53:09.000+00:00,20260322
110035,Corporate Extension Services Ltd-Port Harcourt,1283282,"TOZED,ROUMOD4393,ROUMOD4393,5G CPE WITH UPS,MODEM,ROUMOD4393,ROUTER TRADE",18,74418.60465,2026-03-22T10:53:09.000+00:00,20260322
110035,Corporate Extension Services Ltd-Port Harcourt,1283282,"TOZED,ROUMOD4393,ROUMOD4393,5G CPE WITH UPS,MODEM,ROUMOD4393,ROUTER TRADE",18,74418.60465,2026-03-22T10:53:09.000+00:00,20260322
110035,Corporate Extension Services Ltd-Port Harcourt,1283282,"TOZED,ROUMOD4393,ROUMOD4393,5G CPE WITH UPS,MODEM,ROUMOD4393,ROUTER TRADE",18,74418.60465,2026-03-22T10:53:09.000+00:00,20260322
110035,Corporate Extension Services Ltd-Port Harcourt,1283282,"TOZED,ROUMOD4393,ROUMOD4393,5G CPE WITH UPS,MODEM,ROUMOD4393,ROUTER TRADE",18,74418.60465,2026-03-22T10:53:09.000+00:00,20260322
110035,Corporate Extension Services Ltd-Port Harcourt,1283282,"TOZED,ROUMOD4393,ROUMOD4393,5G CPE WITH UPS,MODEM,ROUMOD4393,ROUTER TRADE",18,74418.60465,2026-03-22T10:53:09.000+00:00,20260322
110035,Corporate Extension Services Ltd-Port Harcourt,1283282,"TOZED,ROUMOD4393,ROUMOD4393,5G CPE WITH UPS,MODEM,ROUMOD4393,ROUTER TRADE",18,74418.60465,2026-03-22T10:53:09.000+00:00,20260322
110035,Corporate Extension Services Ltd-Port Harcourt,1283282,"TOZED,ROUMOD4393,ROUMOD4393,5G CPE WITH UPS,MODEM,ROUMOD4393,ROUTER TRADE",18,74418.60465,2026-03-22T10:53:09.000+00:00,20260322
110035,Corporate Extension Services Ltd-Port Harcourt,1283282,"TOZED,ROUMOD4393,ROUMOD4393,5G CPE WITH UPS,MODEM,ROUMOD4393,ROUTER TRADE",18,74418.60465,2026-03-22T10:53:09.000+00:00,20260322
110035,Corporate Extension Services Ltd-Port Harcourt,1283282,"TOZED,ROUMOD4393,ROUMOD4393,5G CPE WITH UPS,MODEM,ROUMOD4393,ROUTER TRADE",18,74418.60465,2026-03-22T10:53:09.000+00:00,20260322
110035,Corporate Extension Services Ltd-Port Harcourt,1283282,"TOZED,ROUMOD4393,ROUMOD4393,5G CPE WITH UPS,MODEM,ROUMOD4393,ROUTER TRADE",18,74418.60465,2026-03-22T10:53:09.000+00:00,20260322
110035,Corporate Extension Services Ltd-Port Harcourt,1283282,"TOZED,ROUMOD4393,ROUMOD4393,5G CPE WITH UPS,MODEM,ROUMOD4393,ROUTER TRADE",18,74418.60465,2026-03-22T10:53:09.000+00:00,20260322
110035,Corporate Extension Services Ltd-Port Harcourt,1283282,"TOZED,ROUMOD4393,ROUMOD4393,5G CPE WITH UPS,MODEM,ROUMOD4393,ROUTER TRADE",18,74418.60465,2026-03-22T10:53:09.000+00:00,20260322
110035,Corporate Extension Services Ltd-Port Harcourt,1283282,"TOZED,ROUMOD4393,ROUMOD4393,5G CPE WITH UPS,MODEM,ROUMOD4393,ROUTER TRADE",18,74418.60465,2026-03-22T10:53:09.000+00:00,20260322
110035,Corporate Extension Services Ltd-Port Harcourt,1283282,"TOZED,ROUMOD4393,ROUMOD4393,5G CPE WITH UPS,MODEM,ROUMOD4393,ROUTER TRADE",18,74418.60465,2026-03-22T10:53:09.000+00:00,20260322
110035,Corporate Extension Services Ltd-Port Harcourt,1283282,"TOZED,ROUMOD4393,ROUMOD4393,5G CPE WITH UPS,MODEM,ROUMOD4393,ROUTER TRADE",18,74418.60465,2026-03-22T10:53:09.000+00:00,20260322
110035,Corporate Extension Services Ltd-Port Harcourt,1283282,"TOZED,ROUMOD4393,ROUMOD4393,5G CPE WITH UPS,MODEM,ROUMOD4393,ROUTER TRADE",18,74418.60465,2026-03-22T10:53:09.000+00:00,20260322
110035,Corporate Extension Services Ltd-Port Harcourt,1283281,"ZTE,ROUMOD4391,ROUMOD4391,4G CPE WITH UPS,MODEM,ROUMOD4391,ROUTER TRADE",1,18604.65116,2026-03-22T10:53:10.000+00:00,20260322
19964,Ringo Telecommunications Ltd-Kosofe,1002552,"VOUCHER ETOPUP, VIRTUAL AIRTIME, NGN15000, ELECTRONIC, VOUCHER ETOPUP",66379,13465.11785,2026-03-22T18:33:08.000+00:00,20260322
21284,Golden Rule Communications Ltd-Akwa Ibom,1186254,"TOZED,MIFI,4G,ZLT M30S,MODEM,ROUMOD1491,MODEM TRADE",5,12558.13953,2026-03-22T10:53:10.000+00:00,20260322
21284,Golden Rule Communications Ltd-Akwa Ibom,1186254,"TOZED,MIFI,4G,ZLT M30S,MODEM,ROUMOD1491,MODEM TRADE",5,12558.13953,2026-03-22T10:53:10.000+00:00,20260322
21284,Golden Rule Communications Ltd-Akwa Ibom,1186254,"TOZED,MIFI,4G,ZLT M30S,MODEM,ROUMOD1491,MODEM TRADE",5,12558.13953,2026-03-22T10:53:10.000+00:00,20260322
21284,Golden Rule Communications Ltd-Akwa Ibom,1186254,"TOZED,MIFI,4G,ZLT M30S,MODEM,ROUMOD1491,MODEM TRADE",5,12558.13953,2026-03-22T10:53:10.000+00:00,20260322
21284,Golden Rule Communications Ltd-Akwa Ibom,1186254,"TOZED,MIFI,4G,ZLT M30S,MODEM,ROUMOD1491,MODEM TRADE",5,12558.13953,2026-03-22T10:53:10.000+00:00,20260322
449142,Mercly Enterprise Telecom Nig. Ltd-Bayelsa,1186254,"TOZED,MIFI,4G,ZLT M30S,MODEM,ROUMOD1491,MODEM TRADE",2,12558.13953,2026-03-22T10:53:09.000+00:00,20260322
449142,Mercly Enterprise Telecom Nig. Ltd-Bayelsa,1186254,"TOZED,MIFI,4G,ZLT M30S,MODEM,ROUMOD1491,MODEM TRADE",2,12558.13953,2026-03-22T10:53:09.000+00:00,20260322
393085,Scosha Concept Ltd-Anambra,1234615,"HUAWEI,ROUWIR4302,ROUWIR4302,4G CAT4 CPE B313-322WITH UPS,WIRELESS,ROUWIR4302,ROUTER TRADE",3,18604.65116,2026-03-22T10:53:09.000+00:00,20260322
393085,Scosha Concept Ltd-Anambra,1234615,"HUAWEI,ROUWIR4302,ROUWIR4302,4G CAT4 CPE B313-322WITH UPS,WIRELESS,ROUWIR4302,ROUTER TRADE",3,18604.65116,2026-03-22T10:53:09.000+00:00,20260322
393085,Scosha Concept Ltd-Anambra,1234615,"HUAWEI,ROUWIR4302,ROUWIR4302,4G CAT4 CPE B313-322WITH UPS,WIRELESS,ROUWIR4302,ROUTER TRADE",3,18604.65116,2026-03-22T10:53:09.000+00:00,20260322
332070,Channels Tree Telecomms-Katsina,1002552,"VOUCHER ETOPUP, VIRTUAL AIRTIME, NGN15000, ELECTRONIC, VOUCHER ETOPUP",66620,13465.11785,2026-03-22T12:53:23.000+00:00,20260322
19966,Ringo Telecommunications Ltd-Apapa,1002552,"VOUCHER ETOPUP, VIRTUAL AIRTIME, NGN15000, ELECTRONIC, VOUCHER ETOPUP",5179,13465.11785,2026-03-22T13:58:05.000+00:00,20260322
294092,Naizoh Global Resources Ltd-Umuahia,1186254,"TOZED,MIFI,4G,ZLT M30S,MODEM,ROUMOD1491,MODEM TRADE",2,12558.13953,2026-03-22T10:53:09.000+00:00,20260322
294092,Naizoh Global Resources Ltd-Umuahia,1186254,"TOZED,MIFI,4G,ZLT M30S,MODEM,ROUMOD1491,MODEM TRADE",2,12558.13953,2026-03-22T10:53:09.000+00:00,20260322
391085,Benayah Industres Ltd-Rivers,1283281,"ZTE,ROUMOD4391,ROUMOD4391,4G CPE WITH UPS,MODEM,ROUMOD4391,ROUTER TRADE",1,18604.65116,2026-03-22T10:53:09.000+00:00,20260322
353061,Precious Nigeria Ltd-Bayelsa,1283282,"TOZED,ROUMOD4393,ROUMOD4393,5G CPE WITH UPS,MODEM,ROUMOD4393,ROUTER TRADE",4,74418.60465,2026-03-22T10:53:09.000+00:00,20260322
353061,Precious Nigeria Ltd-Bayelsa,1283282,"TOZED,ROUMOD4393,ROUMOD4393,5G CPE WITH UPS,MODEM,ROUMOD4393,ROUTER TRADE",4,74418.60465,2026-03-22T10:53:09.000+00:00,20260322
353061,Precious Nigeria Ltd-Bayelsa,1283282,"TOZED,ROUMOD4393,ROUMOD4393,5G CPE WITH UPS,MODEM,ROUMOD4393,ROUTER TRADE",4,74418.60465,2026-03-22T10:53:09.000+00:00,20260322
353061,Precious Nigeria Ltd-Bayelsa,1283282,"TOZED,ROUMOD4393,ROUMOD4393,5G CPE WITH UPS,MODEM,ROUMOD4393,ROUTER TRADE",4,74418.60465,2026-03-22T10:53:09.000+00:00,20260322
19384,Seaman Ventures Nigeria Ltd-Festac,1002552,"VOUCHER ETOPUP, VIRTUAL AIRTIME, NGN15000, ELECTRONIC, VOUCHER ETOPUP",6400,13465.11785,2026-03-22T13:58:05.000+00:00,20260322
19966,Ringo Telecommunications Ltd-Apapa,1002552,"VOUCHER ETOPUP, VIRTUAL AIRTIME, NGN15000, ELECTRONIC, VOUCHER ETOPUP",10362,13465.11785,2026-03-22T13:58:05.000+00:00,20260322
19812,Bash Wakil Communication Investment Nigeria Ltd-Ikoyi,1234615,"HUAWEI,ROUWIR4302,ROUWIR4302,4G CAT4 CPE B313-322WITH UPS,WIRELESS,ROUWIR4302,ROUTER TRADE",10,18604.65116,2026-03-27T09:43:32.000+00:00,20260327
19812,Bash Wakil Communication Investment Nigeria Ltd-Ikoyi,1234615,"HUAWEI,ROUWIR4302,ROUWIR4302,4G CAT4 CPE B313-322WITH UPS,WIRELESS,ROUWIR4302,ROUTER TRADE",10,18604.65116,2026-03-27T09:43:32.000+00:00,20260327
357071,Jabir Noor Global Ventures Ltd-Kaduna,1186254,"TOZED,MIFI,4G,ZLT M30S,MODEM,ROUMOD1491,MODEM TRADE",2,12558.13953,2026-03-27T14:23:21.000+00:00,20260327
357071,Jabir Noor Global Ventures Ltd-Kaduna,1186254,"TOZED,MIFI,4G,ZLT M30S,MODEM,ROUMOD1491,MODEM TRADE",2,12558.13953,2026-03-27T14:23:21.000+00:00,20260327
19661,Kadick Integrated Ltd-Alimosho,1002552,"VOUCHER ETOPUP, VIRTUAL AIRTIME, NGN15000, ELECTRONIC, VOUCHER ETOPUP",2855,13465.11785,2026-03-27T14:43:23.000+00:00,20260327
19964,Ringo Telecommunications Ltd-Kosofe,1002552,"VOUCHER ETOPUP, VIRTUAL AIRTIME, NGN15000, ELECTRONIC, VOUCHER ETOPUP",26390,13465.11785,2026-03-27T09:39:02.000+00:00,20260327
115034,Fantel Technologies Ltd-Kano,1002552,"VOUCHER ETOPUP, VIRTUAL AIRTIME, NGN15000, ELECTRONIC, VOUCHER ETOPUP",100,13465.11785,2026-03-27T16:13:30.000+00:00,20260327
405089,Maple Telecomms Ltd-Edo,1002552,"VOUCHER ETOPUP, VIRTUAL AIRTIME, NGN15000, ELECTRONIC, VOUCHER ETOPUP",17230,13465.11785,2026-03-27T09:23:01.000+00:00,20260327
19681,Mabi Premium Services Ltd-Zaria Cs Dealer,1186254,"TOZED,MIFI,4G,ZLT M30S,MODEM,ROUMOD1491,MODEM TRADE",15,12558.13953,2026-03-27T11:58:03.000+00:00,20260327
19681,Mabi Premium Services Ltd-Zaria Cs Dealer,1186254,"TOZED,MIFI,4G,ZLT M30S,MODEM,ROUMOD1491,MODEM TRADE",15,12558.13953,2026-03-27T11:58:03.000+00:00,20260327
19681,Mabi Premium Services Ltd-Zaria Cs Dealer,1186254,"TOZED,MIFI,4G,ZLT M30S,MODEM,ROUMOD1491,MODEM TRADE",15,12558.13953,2026-03-27T11:58:03.000+00:00,20260327
19681,Mabi Premium Services Ltd-Zaria Cs Dealer,1186254,"TOZED,MIFI,4G,ZLT M30S,MODEM,ROUMOD1491,MODEM TRADE",15,12558.13953,2026-03-27T11:58:03.000+00:00,20260327
19681,Mabi Premium Services Ltd-Zaria Cs Dealer,1186254,"TOZED,MIFI,4G,ZLT M30S,MODEM,ROUMOD1491,MODEM TRADE",15,12558.13953,2026-03-27T11:58:03.000+00:00,20260327
19681,Mabi Premium Services Ltd-Zaria Cs Dealer,1186254,"TOZED,MIFI,4G,ZLT M30S,MODEM,ROUMOD1491,MODEM TRADE",15,12558.13953,2026-03-27T11:58:03.000+00:00,20260327
19681,Mabi Premium Services Ltd-Zaria Cs Dealer,1186254,"TOZED,MIFI,4G,ZLT M30S,MODEM,ROUMOD1491,MODEM TRADE",15,12558.13953,2026-03-27T11:58:03.000+00:00,20260327
19681,Mabi Premium Services Ltd-Zaria Cs Dealer,1186254,"TOZED,MIFI,4G,ZLT M30S,MODEM,ROUMOD1491,MODEM TRADE",15,12558.13953,2026-03-27T11:58:03.000+00:00,20260327
19681,Mabi Premium Services Ltd-Zaria Cs Dealer,1186254,"TOZED,MIFI,4G,ZLT M30S,MODEM,ROUMOD1491,MODEM TRADE",15,12558.13953,2026-03-27T11:58:03.000+00:00,20260327
19681,Mabi Premium Services Ltd-Zaria Cs Dealer,1186254,"TOZED,MIFI,4G,ZLT M30S,MODEM,ROUMOD1491,MODEM TRADE",15,12558.13953,2026-03-27T11:58:03.000+00:00,20260327
19681,Mabi Premium Services Ltd-Zaria Cs Dealer,1186254,"TOZED,MIFI,4G,ZLT M30S,MODEM,ROUMOD1491,MODEM TRADE",15,12558.13953,2026-03-27T11:58:03.000+00:00,20260327
19681,Mabi Premium Services Ltd-Zaria Cs Dealer,1186254,"TOZED,MIFI,4G,ZLT M30S,MODEM,ROUMOD1491,MODEM TRADE",15,12558.13953,2026-03-27T11:58:03.000+00:00,20260327
19681,Mabi Premium Services Ltd-Zaria Cs Dealer,1186254,"TOZED,MIFI,4G,ZLT M30S,MODEM,ROUMOD1491,MODEM TRADE",15,12558.13953,2026-03-27T11:58:03.000+00:00,20260327
19681,Mabi Premium Services Ltd-Zaria Cs Dealer,1186254,"TOZED,MIFI,4G,ZLT M30S,MODEM,ROUMOD1491,MODEM TRADE",15,12558.13953,2026-03-27T11:58:03.000+00:00,20260327
19681,Mabi Premium Services Ltd-Zaria Cs Dealer,1186254,"TOZED,MIFI,4G,ZLT M30S,MODEM,ROUMOD1491,MODEM TRADE",15,12558.13953,2026-03-27T11:58:03.000+00:00,20260327
19779,Akfast Logistics Concept-Badagry,1299801,"GENERAL,ROUMIFI20001,ROUMIFI20001,5G MIFI, TOZED, ZLT X32 U,MIFI,ROUMIFI20001,ROUTER TRADE",1,58604.65116,2026-03-27T06:48:09.000+00:00,20260327
19776,Airtime Networks Ltd -Kano Central,1002552,"VOUCHER ETOPUP, VIRTUAL AIRTIME, NGN15000, ELECTRONIC, VOUCHER ETOPUP",908,13465.11785,2026-03-27T07:38:18.000+00:00,20260327
19913,Golad Telecoms Ltd-Ilorin,1002552,"VOUCHER ETOPUP, VIRTUAL AIRTIME, NGN15000, ELECTRONIC, VOUCHER ETOPUP",6000,13465.11785,2026-03-27T06:28:25.000+00:00,20260327
334059,Lifthum Global Company Ltd-Lagos,1283282,"TOZED,ROUMOD4393,ROUMOD4393,5G CPE WITH UPS,MODEM,ROUMOD4393,ROUTER TRADE",5,74418.60465,2026-03-28T10:43:04.000+00:00,20260328
334059,Lifthum Global Company Ltd-Lagos,1283282,"TOZED,ROUMOD4393,ROUMOD4393,5G CPE WITH UPS,MODEM,ROUMOD4393,ROUTER TRADE",5,74418.60465,2026-03-28T10:43:04.000+00:00,20260328
334059,Lifthum Global Company Ltd-Lagos,1283282,"TOZED,ROUMOD4393,ROUMOD4393,5G CPE WITH UPS,MODEM,ROUMOD4393,ROUTER TRADE",5,74418.60465,2026-03-28T10:43:04.000+00:00,20260328
334059,Lifthum Global Company Ltd-Lagos,1283282,"TOZED,ROUMOD4393,ROUMOD4393,5G CPE WITH UPS,MODEM,ROUMOD4393,ROUTER TRADE",5,74418.60465,2026-03-28T10:43:04.000+00:00,20260328
334059,Lifthum Global Company Ltd-Lagos,1283282,"TOZED,ROUMOD4393,ROUMOD4393,5G CPE WITH UPS,MODEM,ROUMOD4393,ROUTER TRADE",5,74418.60465,2026-03-28T10:43:04.000+00:00,20260328
19776,Airtime Networks Ltd -Kano Central,1002552,"VOUCHER ETOPUP, VIRTUAL AIRTIME, NGN15000, ELECTRONIC, VOUCHER ETOPUP",670,13465.11785,2026-03-28T06:43:36.000+00:00,20260328
19792,Apple Tree Nig Ltd-Ikeja,1002552,"VOUCHER ETOPUP, VIRTUAL AIRTIME, NGN15000, ELECTRONIC, VOUCHER ETOPUP",1797,13465.11785,2026-03-28T09:38:22.000+00:00,20260328
19514,Jons Ndy Ltd -Aba,1002552,"VOUCHER ETOPUP, VIRTUAL AIRTIME, NGN15000, ELECTRONIC, VOUCHER ETOPUP",1143,13465.11785,2026-03-28T12:23:17.000+00:00,20260328
19719,Cowrie Integrated Systems Ltd-Victoria Island,1002552,"VOUCHER ETOPUP, VIRTUAL AIRTIME, NGN15000, ELECTRONIC, VOUCHER ETOPUP",690,13465.11785,2026-03-28T13:28:14.000+00:00,20260328
19514,Jons Ndy Ltd -Aba,1002552,"VOUCHER ETOPUP, VIRTUAL AIRTIME, NGN15000, ELECTRONIC, VOUCHER ETOPUP",1143,13465.11785,2026-03-28T12:13:29.000+00:00,20260328
19832,Galaphone Nigeria Ltd-Kaduna North,1002552,"VOUCHER ETOPUP, VIRTUAL AIRTIME, NGN15000, ELECTRONIC, VOUCHER ETOPUP",2900,13465.11785,2026-03-28T21:03:20.000+00:00,20260328
19411,Sudha Nigeria Ltd-Lagos Mainland,1002552,"VOUCHER ETOPUP, VIRTUAL AIRTIME, NGN15000, ELECTRONIC, VOUCHER ETOPUP",1382,13465.11785,2026-03-28T10:18:30.000+00:00,20260328
19776,Airtime Networks Ltd -Kano Central,1002552,"VOUCHER ETOPUP, VIRTUAL AIRTIME, NGN15000, ELECTRONIC, VOUCHER ETOPUP",670,13465.11785,2026-03-28T12:03:30.000+00:00,20260328
19913,Golad Telecoms Ltd-Ilorin,1002552,"VOUCHER ETOPUP, VIRTUAL AIRTIME, NGN15000, ELECTRONIC, VOUCHER ETOPUP",6000,13465.11785,2026-03-28T09:43:36.000+00:00,20260328
20020,Salmana View Ltd-Wuse,1002552,"VOUCHER ETOPUP, VIRTUAL AIRTIME, NGN15000, ELECTRONIC, VOUCHER ETOPUP",44,13465.11785,2026-03-28T09:38:22.000+00:00,20260328
19562,Unbeatable Communications Ltd-Orlu,1283282,"TOZED,ROUMOD4393,ROUMOD4393,5G CPE WITH UPS,MODEM,ROUMOD4393,ROUTER TRADE",10,74418.60465,2026-03-28T14:38:37.000+00:00,20260328
19562,Unbeatable Communications Ltd-Orlu,1283282,"TOZED,ROUMOD4393,ROUMOD4393,5G CPE WITH UPS,MODEM,ROUMOD4393,ROUTER TRADE",10,74418.60465,2026-03-28T14:38:37.000+00:00,20260328
19562,Unbeatable Communications Ltd-Orlu,1283282,"TOZED,ROUMOD4393,ROUMOD4393,5G CPE WITH UPS,MODEM,ROUMOD4393,ROUTER TRADE",10,74418.60465,2026-03-28T14:38:37.000+00:00,20260328
19562,Unbeatable Communications Ltd-Orlu,1283282,"TOZED,ROUMOD4393,ROUMOD4393,5G CPE WITH UPS,MODEM,ROUMOD4393,ROUTER TRADE",10,74418.60465,2026-03-28T14:38:37.000+00:00,20260328
19562,Unbeatable Communications Ltd-Orlu,1283282,"TOZED,ROUMOD4393,ROUMOD4393,5G CPE WITH UPS,MODEM,ROUMOD4393,ROUTER TRADE",10,74418.60465,2026-03-28T14:38:37.000+00:00,20260328
19562,Unbeatable Communications Ltd-Orlu,1283282,"TOZED,ROUMOD4393,ROUMOD4393,5G CPE WITH UPS,MODEM,ROUMOD4393,ROUTER TRADE",10,74418.60465,2026-03-28T14:38:37.000+00:00,20260328
19562,Unbeatable Communications Ltd-Orlu,1283282,"TOZED,ROUMOD4393,ROUMOD4393,5G CPE WITH UPS,MODEM,ROUMOD4393,ROUTER TRADE",10,74418.60465,2026-03-28T14:38:37.000+00:00,20260328
19562,Unbeatable Communications Ltd-Orlu,1283282,"TOZED,ROUMOD4393,ROUMOD4393,5G CPE WITH UPS,MODEM,ROUMOD4393,ROUTER TRADE",10,74418.60465,2026-03-28T14:38:37.000+00:00,20260328
19562,Unbeatable Communications Ltd-Orlu,1283282,"TOZED,ROUMOD4393,ROUMOD4393,5G CPE WITH UPS,MODEM,ROUMOD4393,ROUTER TRADE",10,74418.60465,2026-03-28T14:38:37.000+00:00,20260328
19562,Unbeatable Communications Ltd-Orlu,1283282,"TOZED,ROUMOD4393,ROUMOD4393,5G CPE WITH UPS,MODEM,ROUMOD4393,ROUTER TRADE",10,74418.60465,2026-03-28T14:38:37.000+00:00,20260328
19913,Golad Telecoms Ltd-Ilorin,1002552,"VOUCHER ETOPUP, VIRTUAL AIRTIME, NGN15000, ELECTRONIC, VOUCHER ETOPUP",6000,13465.11785,2026-03-28T12:23:17.000+00:00,20260328
342066,Ucheson Communication Nigeria Ltd-Jos,1283280,"TOZED,ROUMOD4390,ROUMOD4390,4G CPE WITH UPS,MODEM,ROUMOD4390,ROUTER TRADE",5,18604.65116,2026-03-28T12:13:29.000+00:00,20260328
342066,Ucheson Communication Nigeria Ltd-Jos,1283280,"TOZED,ROUMOD4390,ROUMOD4390,4G CPE WITH UPS,MODEM,ROUMOD4390,ROUTER TRADE",5,18604.65116,2026-03-28T12:13:29.000+00:00,20260328
342066,Ucheson Communication Nigeria Ltd-Jos,1283280,"TOZED,ROUMOD4390,ROUMOD4390,4G CPE WITH UPS,MODEM,ROUMOD4390,ROUTER TRADE",5,18604.65116,2026-03-28T12:13:29.000+00:00,20260328
342066,Ucheson Communication Nigeria Ltd-Jos,1283280,"TOZED,ROUMOD4390,ROUMOD4390,4G CPE WITH UPS,MODEM,ROUMOD4390,ROUTER TRADE",5,18604.65116,2026-03-28T12:13:29.000+00:00,20260328
342066,Ucheson Communication Nigeria Ltd-Jos,1283280,"TOZED,ROUMOD4390,ROUMOD4390,4G CPE WITH UPS,MODEM,ROUMOD4390,ROUTER TRADE",5,18604.65116,2026-03-28T12:13:29.000+00:00,20260328
19832,Galaphone Nigeria Ltd-Kaduna North,1002552,"VOUCHER ETOPUP, VIRTUAL AIRTIME, NGN15000, ELECTRONIC, VOUCHER ETOPUP",350,13465.11785,2026-03-28T10:38:27.000+00:00,20260328
19792,Apple Tree Nig Ltd-Ikeja,1002552,"VOUCHER ETOPUP, VIRTUAL AIRTIME, NGN15000, ELECTRONIC, VOUCHER ETOPUP",1698,13465.11785,2026-03-28T09:33:27.000+00:00,20260328
19913,Golad Telecoms Ltd-Ilorin,1002552,"VOUCHER ETOPUP, VIRTUAL AIRTIME, NGN15000, ELECTRONIC, VOUCHER ETOPUP",6000,13465.11785,2026-03-28T09:43:36.000+00:00,20260328
19792,Apple Tree Nig Ltd-Ikeja,1002552,"VOUCHER ETOPUP, VIRTUAL AIRTIME, NGN15000, ELECTRONIC, VOUCHER ETOPUP",2072,13465.11785,2026-03-28T09:33:28.000+00:00,20260328
19514,Jons Ndy Ltd -Aba,1002552,"VOUCHER ETOPUP, VIRTUAL AIRTIME, NGN15000, ELECTRONIC, VOUCHER ETOPUP",1143,13465.11785,2026-03-28T12:23:17.000+00:00,20260328
19837,Darlin Ronkus Fashions-Ikeja,1212360,"ZTE,MF935,MF935,4G,MIFI,MF935,ROUTER TRADE",60,12558.13953,2026-03-28T09:58:16.000+00:00,20260328
19837,Darlin Ronkus Fashions-Ikeja,1212360,"ZTE,MF935,MF935,4G,MIFI,MF935,ROUTER TRADE",60,12558.13953,2026-03-28T09:58:16.000+00:00,20260328
19837,Darlin Ronkus Fashions-Ikeja,1212360,"ZTE,MF935,MF935,4G,MIFI,MF935,ROUTER TRADE",60,12558.13953,2026-03-28T09:58:16.000+00:00,20260328
19837,Darlin Ronkus Fashions-Ikeja,1212360,"ZTE,MF935,MF935,4G,MIFI,MF935,ROUTER TRADE",60,12558.13953,2026-03-28T09:58:16.000+00:00,20260328
19837,Darlin Ronkus Fashions-Ikeja,1212360,"ZTE,MF935,MF935,4G,MIFI,MF935,ROUTER TRADE",60,12558.13953,2026-03-28T09:58:16.000+00:00,20260328
